city;city_ascii;state_id;state_name;county_fips;county_name;lat;lng;population;density;source;military;incorporated;timezone;ranking;id
Kingston;Kingston;PA;Pennsylvania;42079;Luzerne;41,2652;-75,8876;12859;2313;shape;FALSE;TRUE;America/New_York;2;1840000756
Cornelius;Cornelius;OR;Oregon;41067;Washington;45,5188;-123,051;12767;2107;shape;FALSE;TRUE;America/Los_Angeles;2;1840018557
Clarkston;Clarkston;GA;Georgia;13089;DeKalb;33,8117;-84,2403;12747;2667;shape;FALSE;TRUE;America/New_York;2;1840014776
Sugarland Run;Sugarland Run;VA;Virginia;51107;Loudoun;39,0309;-77,3762;12656;2432;shape;FALSE;FALSE;America/New_York;2;1840024510
Maili;Maili;HI;Hawaii;15003;Honolulu;21,4133;-158,1701;12591;2844;shape;FALSE;FALSE;Pacific/Honolulu;2;1840029522
Wilton Manors;Wilton Manors;FL;Florida;12011;Broward;26,1593;-80,1395;12582;2466;shape;FALSE;TRUE;America/New_York;2;1840016004
Fords;Fords;NJ;New Jersey;34023;Middlesex;40,5359;-74,3126;12509;2556;shape;FALSE;FALSE;America/New_York;2;1840005409
Salisbury;Salisbury;NY;New York;36059;Nassau;40,7454;-73,5604;12463;2757;shape;FALSE;FALSE;America/New_York;2;1840005255
Patchogue;Patchogue;NY;New York;36103;Suffolk;40,7621;-73,0185;12389;2116;shape;FALSE;TRUE;America/New_York;2;1840005129
Río Grande;Rio Grande;PR;Puerto Rico;72119;Río Grande;18,3789;-65,8388;12300;3434;shape;FALSE;FALSE;America/Puerto_Rico;2;1630023701
Naranja;Naranja;FL;Florida;12086;Miami-Dade;25,5164;-80,4222;12267;3160;shape;FALSE;FALSE;America/New_York;2;1840014246
Manatí;Manati;PR;Puerto Rico;72091;Manatí;18,4283;-66,4823;12231;2270;shape;FALSE;FALSE;America/Puerto_Rico;2;1630023562
Somerville;Somerville;NJ;New Jersey;34035;Somerset;40,5696;-74,6092;12139;2004;shape;FALSE;TRUE;America/New_York;2;1840001056
Red Bank;Red Bank;NJ;New Jersey;34025;Monmouth;40,348;-74,0672;12039;2662;shape;FALSE;TRUE;America/New_York;2;1840001358
North Merrick;North Merrick;NY;New York;36059;Nassau;40,6871;-73,5615;12037;2703;shape;FALSE;FALSE;America/New_York;2;1840005242
Home Gardens;Home Gardens;CA;California;06065;Riverside;33,8783;-117,5116;12027;3075;shape;FALSE;FALSE;America/Los_Angeles;2;1840017987
Hasbrouck Heights;Hasbrouck Heights;NJ;New Jersey;34003;Bergen;40,8618;-74,0741;12026;3047;shape;FALSE;TRUE;America/New_York;2;1840003558
South Miami;South Miami;FL;Florida;12086;Miami-Dade;25,7079;-80,2952;11958;2036;shape;FALSE;TRUE;America/New_York;2;1840016006
Rossmoor;Rossmoor;CA;California;06059;Orange;33,7887;-118,0803;11923;2952;shape;FALSE;FALSE;America/Los_Angeles;2;1840019320
Clawson;Clawson;MI;Michigan;26125;Oakland;42,5367;-83,1504;11909;2090;shape;FALSE;TRUE;America/Detroit;2;1840002440
Hillcrest;Hillcrest;CA;California;06029;Kern;35,379;-118,9578;11801;3305;shape;FALSE;FALSE;America/Los_Angeles;2;1840145203
Alum Rock;Alum Rock;CA;California;06085;Santa Clara;37,3694;-121,8238;11798;5242;shape;FALSE;FALSE;America/Los_Angeles;2;1840017638
Caño Martin Peña;Cano Martin Pena;PR;Puerto Rico;72127;San Juan;18,4309;-66,0507;11795;6617;shape;FALSE;FALSE;America/Puerto_Rico;2;1630142912
North Wantagh;North Wantagh;NY;New York;36059;Nassau;40,6983;-73,5086;11792;2392;shape;FALSE;FALSE;America/New_York;2;1840005245
Oak Hills;Oak Hills;OR;Oregon;41067;Washington;45,5405;-122,8413;11682;2896;shape;FALSE;FALSE;America/Los_Angeles;2;1840034830
Emeryville;Emeryville;CA;California;06001;Alameda;37,8382;-122,2932;11679;3541;shape;FALSE;TRUE;America/Los_Angeles;2;1840020291
University of California-Santa Barbara;University of California-Santa Barbara;CA;California;06083;Santa Barbara;34,4151;-119,8568;11671;3469;shape;FALSE;FALSE;America/Los_Angeles;2;1840153164
Wyandanch;Wyandanch;NY;New York;36103;Suffolk;40,7496;-73,3633;11632;2068;shape;FALSE;FALSE;America/New_York;2;1840005115
View Park-Windsor Hills;View Park-Windsor Hills;CA;California;06037;Los Angeles;33,9955;-118,3483;11621;2436;shape;FALSE;TRUE;America/Los_Angeles;2;1840074686
La Riviera;La Riviera;CA;California;06067;Sacramento;38,5683;-121,3544;11570;2351;shape;FALSE;FALSE;America/Los_Angeles;2;1840028382
Wallington;Wallington;NJ;New Jersey;34003;Bergen;40,8536;-74,1069;11553;4487;shape;FALSE;TRUE;America/New_York;2;1840000922
River Edge;River Edge;NJ;New Jersey;34003;Bergen;40,9269;-74,0387;11510;2425;shape;FALSE;TRUE;America/New_York;2;1840000900
Cherry Creek;Cherry Creek;CO;Colorado;08005;Arapahoe;39,6094;-104,8645;11503;2661;shape;FALSE;FALSE;America/Denver;2;1840028588
Newman;Newman;CA;California;06099;Stanislaus;37,3156;-121,0212;11498;2152;shape;FALSE;TRUE;America/Los_Angeles;2;1840020288
Yeadon;Yeadon;PA;Pennsylvania;42045;Delaware;39,9325;-75,2527;11495;2782;shape;FALSE;TRUE;America/New_York;2;1840000715
Piedmont;Piedmont;CA;California;06001;Alameda;37,8225;-122,2301;11454;2601;shape;FALSE;TRUE;America/Los_Angeles;2;1840020297
Signal Hill;Signal Hill;CA;California;06037;Los Angeles;33,803;-118,1681;11430;2015;shape;FALSE;TRUE;America/Los_Angeles;2;1840021868
Guttenberg;Guttenberg;NJ;New Jersey;34017;Hudson;40,7928;-74,0049;11284;18829,8;shape;FALSE;TRUE;America/New_York;2;1840003597
Summit;Summit;IL;Illinois;17031;Cook;41,7877;-87,8146;11171;2035;shape;FALSE;TRUE;America/Chicago;2;1840011329
Coamo;Coamo;PR;Puerto Rico;72043;Coamo;18,0765;-66,3638;11100;2351;shape;FALSE;FALSE;America/Puerto_Rico;2;1630035648
Westwood Lakes;Westwood Lakes;FL;Florida;12086;Miami-Dade;25,7237;-80,3717;11086;2581;shape;FALSE;FALSE;America/New_York;2;1840028796
Suffern;Suffern;NY;New York;36087;Rockland;41,1138;-74,1422;10945;2015;shape;FALSE;TRUE;America/New_York;2;1840004987
North Lindenhurst;North Lindenhurst;NY;New York;36103;Suffolk;40,7072;-73,3859;10860;2172;shape;FALSE;FALSE;America/New_York;2;1840005058
Potomac Park;Potomac Park;CA;California;06029;Kern;35,3636;-118,965;10833;2925;shape;FALSE;FALSE;America/Los_Angeles;2;1840147389
Little Ferry;Little Ferry;NJ;New Jersey;34003;Bergen;40,8464;-74,0388;10761;2812;shape;FALSE;TRUE;America/New_York;2;1840003534
Waipio;Waipio;HI;Hawaii;15003;Honolulu;21,4143;-157,9966;10745;3327;shape;FALSE;FALSE;Pacific/Honolulu;2;1840029589
Northbrook;Northbrook;OH;Ohio;39061;Hamilton;39,2467;-84,5796;10744;2148;shape;FALSE;FALSE;America/New_York;2;1840034123
Darby;Darby;PA;Pennsylvania;42045;Delaware;39,921;-75,261;10711;4910;shape;FALSE;TRUE;America/New_York;2;1840000695
Lansdowne;Lansdowne;PA;Pennsylvania;42045;Delaware;39,9408;-75,276;10637;3476;shape;FALSE;TRUE;America/New_York;2;1840000700
Jacinto City;Jacinto City;TX;Texas;48201;Harris;29,7663;-95,241;10544;2196;shape;FALSE;TRUE;America/Chicago;2;1840019619
Timberlane;Timberlane;LA;Louisiana;22051;Jefferson;29,8781;-90,0303;10498;2695;shape;FALSE;FALSE;America/Chicago;2;1840031154
Del Aire;Del Aire;CA;California;06037;Los Angeles;33,9167;-118,3693;10424;3991;shape;FALSE;FALSE;America/Los_Angeles;2;1840028367
River Road;River Road;OR;Oregon;41039;Lane;44,0833;-123,132;10352;2189;shape;FALSE;FALSE;America/Los_Angeles;2;1840034832
Bound Brook;Bound Brook;NJ;New Jersey;34035;Somerset;40,5676;-74,5383;10254;2383;shape;FALSE;TRUE;America/New_York;2;1840001053
East Bakersfield;East Bakersfield;CA;California;06029;Kern;35,3832;-118,9743;10254;5029;shape;FALSE;FALSE;America/Los_Angeles;2;1840150305
West Haverstraw;West Haverstraw;NY;New York;36087;Rockland;41,2063;-73,9884;10220;2592;shape;FALSE;TRUE;America/New_York;2;1840004990
East Whittier;East Whittier;CA;California;06037;Los Angeles;33,9244;-117,9887;10182;3606;shape;FALSE;FALSE;America/Los_Angeles;2;1840019205
Great Neck;Great Neck;NY;New York;36059;Nassau;40,8029;-73,7333;10172;2965;shape;FALSE;TRUE;America/New_York;2;1840005290
Orange Cove;Orange Cove;CA;California;06019;Fresno;36,6211;-119,3188;10120;2180;shape;FALSE;TRUE;America/Los_Angeles;2;1840020322
Citrus;Citrus;CA;California;06037;Los Angeles;34,116;-117,8891;10105;4453;shape;FALSE;FALSE;America/Los_Angeles;2;1840017916
Blacklick Estates;Blacklick Estates;OH;Ohio;39049;Franklin;39,9049;-82,8655;10097;2064;shape;FALSE;FALSE;America/New_York;2;1840034379
Capitola;Capitola;CA;California;06087;Santa Cruz;36,9773;-121,9537;10090;2443;shape;FALSE;TRUE;America/Los_Angeles;2;1840018959
Marina del Rey;Marina del Rey;CA;California;06037;Los Angeles;33,9765;-118,4486;10065;4531;shape;FALSE;FALSE;America/Los_Angeles;2;1840017920
Westgate;Westgate;FL;Florida;12099;Palm Beach;26,6994;-80,0989;10027;2548;shape;FALSE;TRUE;America/New_York;2;1840042909
La Cresta;La Cresta;CA;California;06029;Kern;35,3972;-118,9892;9990;3686;shape;FALSE;FALSE;America/Los_Angeles;2;1840147387
Watervliet;Watervliet;NY;New York;36001;Albany;42,7243;-73,7068;9976;2870;shape;FALSE;TRUE;America/New_York;2;1840002495
Charter Oak;Charter Oak;CA;California;06037;Los Angeles;34,1025;-117,8564;9963;4146;shape;FALSE;FALSE;America/Los_Angeles;2;1840017919
Stonegate;Stonegate;CO;Colorado;08035;Douglas;39,5357;-104,8032;9860;2077;shape;FALSE;FALSE;America/Denver;2;1840028570
East Rockaway;East Rockaway;NY;New York;36059;Nassau;40,6432;-73,6672;9810;3720;shape;FALSE;TRUE;America/New_York;2;1840005343
Inwood;Inwood;NY;New York;36059;Nassau;40,6219;-73,7506;9804;2373;shape;FALSE;FALSE;America/New_York;2;1840005267
New Hyde Park;New Hyde Park;NY;New York;36059;Nassau;40,7323;-73,6858;9746;4438;shape;FALSE;TRUE;America/New_York;2;1840005313
Woodlyn;Woodlyn;PA;Pennsylvania;42045;Delaware;39,8774;-75,3445;9732;2244;shape;FALSE;FALSE;America/New_York;2;1840035266
Aiea;Aiea;HI;Hawaii;15003;Honolulu;21,3865;-157,9232;9730;2261;shape;FALSE;FALSE;Pacific/Honolulu;2;1840029469
Keansburg;Keansburg;NJ;New Jersey;34025;Monmouth;40,4469;-74,1315;9697;3491;shape;FALSE;TRUE;America/New_York;2;1840003690
West Perrine;West Perrine;FL;Florida;12086;Miami-Dade;25,6061;-80,3639;9653;2125;shape;FALSE;FALSE;America/New_York;2;1840029018
Richmond Heights;Richmond Heights;FL;Florida;12086;Miami-Dade;25,6347;-80,3721;9640;2335;shape;FALSE;FALSE;America/New_York;2;1840014249
Maywood;Maywood;NJ;New Jersey;34003;Bergen;40,9025;-74,0634;9626;2888;shape;FALSE;TRUE;America/New_York;2;1840003536
Brookdale;Brookdale;NJ;New Jersey;34013;Essex;40,8348;-74,1798;9604;2313;shape;FALSE;FALSE;America/New_York;2;1840024254
West Athens;West Athens;CA;California;06037;Los Angeles;33,9235;-118,3033;9554;2759;shape;FALSE;FALSE;America/Los_Angeles;2;1840028403
Lincoln Village;Lincoln Village;OH;Ohio;39049;Franklin;39,9532;-83,1314;9546;2019;shape;FALSE;FALSE;America/New_York;2;1840034388
Pájaros;Pajaros;PR;Puerto Rico;72135;Toa Alta;18,361;-66,2184;9528;2398;shape;FALSE;FALSE;America/Puerto_Rico;2;1630035532
Coral Hills;Coral Hills;MD;Maryland;24033;Prince George's;38,8706;-76,9215;9457;2236;shape;FALSE;FALSE;America/New_York;2;1840005950
Bladensburg;Bladensburg;MD;Maryland;24033;Prince George's;38,9424;-76,9264;9428;3676;shape;FALSE;TRUE;America/New_York;2;1840005981
Brentwood;Brentwood;PA;Pennsylvania;42003;Allegheny;40,3734;-79,9757;9319;2483;shape;FALSE;TRUE;America/New_York;2;1840001212
Leisure World;Leisure World;MD;Maryland;24031;Montgomery;39,1023;-77,0689;9314;3187;shape;FALSE;TRUE;America/New_York;2;1840073671
Roslyn;Roslyn;PA;Pennsylvania;42091;Montgomery;40,1311;-75,1374;9263;2715;shape;FALSE;FALSE;America/New_York;2;1840035292
Lake Hiawatha;Lake Hiawatha;NJ;New Jersey;34027;Morris;40,8816;-74,3826;9220;3225;shape;FALSE;FALSE;America/New_York;2;1840033318
Derby;Derby;CO;Colorado;08001;Adams;39,84;-104,9172;9156;2020;shape;FALSE;FALSE;America/Denver;2;1840028576
Boulder Hill;Boulder Hill;IL;Illinois;17093;Kendall;41,7113;-88,3353;9081;2404;shape;FALSE;FALSE;America/Chicago;2;1840004821
Leonia;Leonia;NJ;New Jersey;34003;Bergen;40,8638;-73,99;9059;2296;shape;FALSE;TRUE;America/New_York;2;1840000904
Seven Corners;Seven Corners;VA;Virginia;51059;Fairfax;38,8658;-77,1445;9041;5124;shape;FALSE;FALSE;America/New_York;2;1840006038
University of California-Davis;University of California-Davis;CA;California;06113;Yolo;38,5378;-121,7579;9031;2018;shape;FALSE;TRUE;America/Los_Angeles;2;1840042938
Wood-Ridge;Wood-Ridge;NJ;New Jersey;34003;Bergen;40,8508;-74,0878;9016;3126;shape;FALSE;TRUE;America/New_York;2;1840000925
North Kensington;North Kensington;MD;Maryland;24031;Montgomery;39,0393;-77,0723;8879;2292;shape;FALSE;FALSE;America/New_York;2;1840031382
Farmingdale;Farmingdale;NY;New York;36059;Nassau;40,7328;-73,4468;8869;3129;shape;FALSE;TRUE;America/New_York;2;1840005285
South Amboy;South Amboy;NJ;New Jersey;34023;Middlesex;40,4852;-74,2831;8868;2226;shape;FALSE;TRUE;America/New_York;2;1840001333
Plainedge;Plainedge;NY;New York;36059;Nassau;40,7241;-73,477;8865;2437;shape;FALSE;FALSE;America/New_York;2;1840005249
Collingdale;Collingdale;PA;Pennsylvania;42045;Delaware;39,9151;-75,2776;8776;3897;shape;FALSE;TRUE;America/New_York;2;1840000693
Swissvale;Swissvale;PA;Pennsylvania;42003;Allegheny;40,4206;-79,8859;8724;2791;shape;FALSE;TRUE;America/New_York;2;1840001264
Folsom;Folsom;PA;Pennsylvania;42045;Delaware;39,8924;-75,3287;8706;2689;shape;FALSE;FALSE;America/New_York;2;1840034970
Midway City;Midway City;CA;California;06059;Orange;33,7452;-117,9849;8681;5498;shape;FALSE;FALSE;America/Los_Angeles;2;1840025037
Audubon;Audubon;NJ;New Jersey;34007;Camden;39,8906;-75,0722;8656;2254;shape;FALSE;TRUE;America/New_York;2;1840003775
Juncos;Juncos;PR;Puerto Rico;72077;Juncos;18,2256;-65,9161;8639;2222;shape;FALSE;FALSE;America/Puerto_Rico;2;1630023721
New Square;New Square;NY;New York;36087;Rockland;41,141;-74,0294;8589;3150,1;shape;FALSE;TRUE;America/New_York;2;1840004980
Stony Brook University;Stony Brook University;NY;New York;36103;Suffolk;40,9098;-73,1217;8574;2007;shape;FALSE;TRUE;America/New_York;2;1840042758
Malverne;Malverne;NY;New York;36059;Nassau;40,6746;-73,6721;8516;3107;shape;FALSE;TRUE;America/New_York;2;1840005305
Jennings Lodge;Jennings Lodge;OR;Oregon;41005;Clackamas;45,3927;-122,6152;8500;2064;shape;FALSE;FALSE;America/Los_Angeles;2;1840017419
South San Gabriel;South San Gabriel;CA;California;06037;Los Angeles;34,0488;-118,0961;8420;3897;shape;FALSE;FALSE;America/Los_Angeles;2;1840019207
Heber;Heber;CA;California;06025;Imperial;32,7325;-115,5294;8413;2262;shape;FALSE;FALSE;America/Los_Angeles;2;1840018034
Harwood Heights;Harwood Heights;IL;Illinois;17031;Cook;41,9663;-87,8057;8393;3928;shape;FALSE;TRUE;America/Chicago;2;1840011252
Calumet Park;Calumet Park;IL;Illinois;17031;Cook;41,665;-87,6577;8383;2897;shape;FALSE;TRUE;America/Chicago;2;1840010145
Bogota;Bogota;NJ;New Jersey;34003;Bergen;40,8751;-74,0293;8375;4285;shape;FALSE;TRUE;America/New_York;2;1840000894
Dormont;Dormont;PA;Pennsylvania;42003;Allegheny;40,3941;-80,0377;8335;4232;shape;FALSE;TRUE;America/New_York;2;1840001222
Haledon;Haledon;NJ;New Jersey;34031;Passaic;40,9363;-74,1887;8298;2637;shape;FALSE;TRUE;America/New_York;2;1840003512
San Isidro;San Isidro;PR;Puerto Rico;72029;Canóvanas;18,3921;-65,8844;8296;4271;shape;FALSE;FALSE;America/Puerto_Rico;2;1630035575
Four Corners;Four Corners;MD;Maryland;24031;Montgomery;39,0235;-77,0102;8268;2181;shape;FALSE;FALSE;America/New_York;2;1840024489
Grandview Heights;Grandview Heights;OH;Ohio;39049;Franklin;39,9793;-83,0408;8254;2417;shape;FALSE;TRUE;America/New_York;2;1840003761
Cheviot;Cheviot;OH;Ohio;39061;Hamilton;39,1577;-84,6139;8241;2738;shape;FALSE;TRUE;America/New_York;2;1840003813
Temple Hills;Temple Hills;MD;Maryland;24033;Prince George's;38,8106;-76,9495;8221;2254;shape;FALSE;FALSE;America/New_York;2;1840005967
Broadview Park;Broadview Park;FL;Florida;12011;Broward;26,0978;-80,209;8156;3143;shape;FALSE;FALSE;America/New_York;2;1840028918
West Miami;West Miami;FL;Florida;12086;Miami-Dade;25,7578;-80,2969;8152;4439;shape;FALSE;TRUE;America/New_York;2;1840016009
Mount Rainier;Mount Rainier;MD;Maryland;24033;Prince George's;38,9423;-76,9645;8149;4944;shape;FALSE;TRUE;America/New_York;2;1840005977
North Bay Village;North Bay Village;FL;Florida;12086;Miami-Dade;25,8487;-80,1535;8108;4987,1;shape;FALSE;TRUE;America/New_York;2;1840015153
Bellevue;Bellevue;PA;Pennsylvania;42003;Allegheny;40,4945;-80,055;8088;3092;shape;FALSE;TRUE;America/New_York;2;1840001203
Garden City Park;Garden City Park;NY;New York;36059;Nassau;40,7435;-73,6639;8087;3145;shape;FALSE;FALSE;America/New_York;2;1840005257
August;August;CA;California;06077;San Joaquin;37,9797;-121,2625;8046;2473;shape;FALSE;FALSE;America/Los_Angeles;2;1840028357
Conshohocken;Conshohocken;PA;Pennsylvania;42091;Montgomery;40,0772;-75,3034;8039;3090;shape;FALSE;TRUE;America/New_York;2;1840003697
Boyes Hot Springs;Boyes Hot Springs;CA;California;06097;Sonoma;38,3126;-122,4888;8006;2915;shape;FALSE;FALSE;America/Los_Angeles;2;1840017572
Alondra Park;Alondra Park;CA;California;06037;Los Angeles;33,8885;-118,335;8000;2795;shape;FALSE;FALSE;America/Los_Angeles;2;1840028356
Caldwell;Caldwell;NJ;New Jersey;34013;Essex;40,8389;-74,2776;7970;2612;shape;FALSE;TRUE;America/New_York;2;1840005354
Arroyo;Arroyo;PR;Puerto Rico;72015;Arroyo;17,9706;-66,0598;7887;2187;shape;FALSE;FALSE;America/Puerto_Rico;2;1630035613
East Franklin;East Franklin;NJ;New Jersey;34035;Somerset;40,4933;-74,471;7864;2788;shape;FALSE;TRUE;America/New_York;2;1840039869
Gurabo;Gurabo;PR;Puerto Rico;72063;Gurabo;18,2528;-65,9785;7811;2506;shape;FALSE;FALSE;America/Puerto_Rico;2;1630035678
Wilson;Wilson;PA;Pennsylvania;42095;Northampton;40,6844;-75,2407;7809;2609;shape;FALSE;TRUE;America/New_York;2;1840000984
Rutgers University-Busch Campus;Rutgers University-Busch Campus;NJ;New Jersey;34023;Middlesex;40,5214;-74,4654;7718;2436;shape;FALSE;FALSE;America/New_York;2;1840153049
Fanwood;Fanwood;NJ;New Jersey;34039;Union;40,6417;-74,3857;7686;2215;shape;FALSE;TRUE;America/New_York;2;1840003614
Guadalupe;Guadalupe;CA;California;06083;Santa Barbara;34,9609;-120,5735;7654;2255;shape;FALSE;TRUE;America/Los_Angeles;2;1840020467
Park City;Park City;IL;Illinois;17097;Lake;42,3521;-87,8914;7636;2547;shape;FALSE;TRUE;America/Chicago;2;1840009133
Glen Ridge;Glen Ridge;NJ;New Jersey;34013;Essex;40,8041;-74,2043;7583;2296;shape;FALSE;TRUE;America/New_York;2;1840005356
Luquillo;Luquillo;PR;Puerto Rico;72089;Luquillo;18,3719;-65,7221;7478;2718;shape;FALSE;FALSE;America/Puerto_Rico;2;1630023692
Hillcrest;Hillcrest;NY;New York;36087;Rockland;41,1298;-74,035;7478;2220;shape;FALSE;FALSE;America/New_York;2;1840004967
Hatboro;Hatboro;PA;Pennsylvania;42091;Montgomery;40,1775;-75,1055;7458;2025;shape;FALSE;TRUE;America/New_York;2;1840003700
Montpelier;Montpelier;VT;Vermont;50023;Washington;44,2659;-72,5717;7434;285;shape;FALSE;TRUE;America/New_York;2;1840002187
Winooski;Winooski;VT;Vermont;50007;Chittenden;44,4948;-73,1846;7320;2013;shape;FALSE;TRUE;America/New_York;2;1840002312
Paloma Creek South;Paloma Creek South;TX;Texas;48121;Denton;33,21;-96,9325;7299;2239;shape;FALSE;TRUE;America/Chicago;2;1840041381
Williston Park;Williston Park;NY;New York;36059;Nassau;40,7587;-73,6465;7266;4479;shape;FALSE;TRUE;America/New_York;2;1840005333
Waikele;Waikele;HI;Hawaii;15003;Honolulu;21,4025;-158,0058;7246;2542;shape;FALSE;TRUE;Pacific/Honolulu;2;1840039259
Glenside;Glenside;PA;Pennsylvania;42091;Montgomery;40,1032;-75,1517;7237;2182;shape;FALSE;FALSE;America/New_York;2;1840005462
Dunellen;Dunellen;NJ;New Jersey;34023;Middlesex;40,5903;-74,4656;7215;2622;shape;FALSE;TRUE;America/New_York;2;1840003634
Sky Lake;Sky Lake;FL;Florida;12095;Orange;28,4611;-81,3913;7204;2205;shape;FALSE;FALSE;America/New_York;2;1840014085
West Samoset;West Samoset;FL;Florida;12081;Manatee;27,4702;-82,5552;7191;2078;shape;FALSE;FALSE;America/New_York;2;1840029097
Sabana Seca;Sabana Seca;PR;Puerto Rico;72137;Toa Baja;18,4273;-66,1809;7146;2496;shape;FALSE;FALSE;America/Puerto_Rico;2;1630035569
Nyack;Nyack;NY;New York;36087;Rockland;41,0919;-73,9143;7130;3573;shape;FALSE;TRUE;America/New_York;2;1840004981
Watsessing;Watsessing;NJ;New Jersey;34013;Essex;40,7866;-74,2007;7094;4426;shape;FALSE;FALSE;America/New_York;2;1840145023
Glenolden;Glenolden;PA;Pennsylvania;42045;Delaware;39,8996;-75,2919;7094;2810;shape;FALSE;TRUE;America/New_York;2;1840000699
Orland Hills;Orland Hills;IL;Illinois;17031;Cook;41,5905;-87,8414;7069;2384;shape;FALSE;TRUE;America/Chicago;2;1840011309
Hewlett;Hewlett;NY;New York;36059;Nassau;40,6422;-73,6942;7064;3097;shape;FALSE;FALSE;America/New_York;2;1840005265
Ridley Park;Ridley Park;PA;Pennsylvania;42045;Delaware;39,8785;-75,3251;7042;2520;shape;FALSE;TRUE;America/New_York;2;1840000708
Hutchison;Hutchison;VA;Virginia;51059;Fairfax;38,9636;-77,411;7030;4946;shape;FALSE;FALSE;America/New_York;2;1840153056
Souderton;Souderton;PA;Pennsylvania;42091;Montgomery;40,311;-75,3224;7019;2416;shape;FALSE;TRUE;America/New_York;2;1840001378
Shamokin;Shamokin;PA;Pennsylvania;42097;Northumberland;40,7881;-76,555;7007;3278;shape;FALSE;TRUE;America/New_York;2;1840000849
